Date,Hour, Min., Sec., Elapse[min.],MFC-1[sccm],MFC-2[sccm],MFC-3[sccm],MFC-4[sccm],MFC-5[sccm],MFC-6[sccm],Pre-HT['C],HJ['C],HB-1['C],HB-2['C],HB-3['C],HB-4['C],HB-5['C],TI-1['C],TI-2['C],TI-3['C],TI-4['C],TI-5['C],TI-6['C],TI-7['C],TI-8['C],TI-9['C],TI-10['C],TI-11['C],TI-12['C],TI-13['C],TI-14['C],TI-15['C],TI-16['C],TI-SP1['C],TI-SP2['C],PT-1[bar],Volt[V],Curr[A],
2025-10-31-,19,58,20,175.07,49.53,-1.68,-1.6,-1.05,-0.09,-0.3,200,100,0,99.6,100.1,0,90.6,465.4,498.9,556.4,583.5,610.1,627.3,625,617.1,649.2,646.5,615.6,603.3,554.3,512.5,481.5,413.8,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,21,175.08,49.54,-1.68,-1.62,-1.06,-0.09,-0.3,200,100,0,99.6,100.1,0,90.6,465.4,498.9,556.4,583.5,610.1,627.3,625,617.1,649.2,646.5,615.6,603.3,554.3,512.5,481.5,413.8,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,22,175.1,49.52,-1.68,-1.6,-1.05,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.4,498.9,556.4,583.5,610.1,627.3,625,617.1,649.2,646.5,615.6,603.3,554.3,512.5,481.5,413.8,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,23,175.12,49.52,-1.68,-1.61,-1.07,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.4,498.9,556.4,583.5,610.1,627.3,625.1,617.1,649.2,646.5,615.6,603.3,554.2,512.5,481.5,413.8,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,24,175.13,49.53,-1.68,-1.6,-1.05,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.4,498.9,556.4,583.5,610.1,627.3,625.1,617.1,649.2,646.5,615.6,603.3,554.2,512.5,481.5,413.8,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,25,175.15,49.53,-1.68,-1.6,-1.06,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.4,498.9,556.4,583.5,610.1,627.3,625.1,617.1,649.2,646.5,615.6,603.3,554.2,512.5,481.5,413.8,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,26,175.17,49.53,-1.68,-1.59,-1.03,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.4,498.9,556.4,583.5,610.1,627.3,625,617.1,649.2,646.5,615.6,603.3,554.3,512.4,481.5,413.8,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,27,175.18,49.53,-1.66,-1.6,-1.08,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.4,498.9,556.4,583.5,610.1,627.3,625,617.1,649.2,646.5,615.6,603.3,554.3,512.4,481.5,413.8,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,28,175.2,49.53,-1.67,-1.6,-1.06,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.4,498.9,556.4,583.5,610.2,627.3,625,617.1,649.2,646.5,615.6,603.3,554.3,512.4,481.5,413.8,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,29,175.22,49.52,-1.68,-1.62,-1.06,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.4,498.9,556.4,583.5,610.2,627.3,625.1,617.1,649.2,646.5,615.6,603.3,554.3,512.5,481.5,413.8,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,30,175.23,49.51,-1.68,-1.61,-1.06,-0.08,-0.3,200,100,0,99.7,100,0,90.6,465.4,498.9,556.4,583.5,610.2,627.3,625.1,617.1,649.2,646.5,615.6,603.3,554.3,512.5,481.5,413.8,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,31,175.25,49.51,-1.68,-1.61,-1.07,-0.09,-0.3,200,100,0,99.7,100,0,90.6,465.5,498.9,556.4,583.5,610.2,627.4,625.1,617.1,649.2,646.5,615.6,603.3,554.3,512.5,481.5,413.8,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,32,175.27,49.52,-1.68,-1.62,-1.05,-0.08,-0.3,200,100,0,99.7,100,0,90.6,465.5,498.9,556.4,583.5,610.2,627.4,625.1,617.1,649.3,646.5,615.7,603.4,554.3,512.5,481.5,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,33,175.28,49.53,-1.68,-1.62,-1.07,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,498.9,556.4,583.5,610.2,627.4,625.1,617.1,649.3,646.5,615.7,603.4,554.3,512.5,481.5,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,34,175.3,49.55,-1.67,-1.6,-1.06,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,498.9,556.4,583.5,610.2,627.4,625.1,617.1,649.3,646.5,615.7,603.4,554.3,512.5,481.5,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,35,175.32,49.53,-1.67,-1.6,-1.06,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,498.9,556.4,583.5,610.2,627.4,625.1,617.1,649.2,646.5,615.7,603.4,554.3,512.5,481.5,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,36,175.33,49.53,-1.68,-1.62,-1.06,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,498.9,556.4,583.5,610.2,627.4,625.1,617.1,649.2,646.5,615.7,603.4,554.3,512.5,481.5,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,37,175.35,49.53,-1.66,-1.61,-1.06,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,498.9,556.4,583.5,610.2,627.4,625.1,617.1,649.2,646.5,615.7,603.4,554.3,512.5,481.5,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,38,175.37,49.55,-1.66,-1.62,-1.08,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,498.9,556.4,583.5,610.2,627.4,625.1,617.1,649.3,646.6,615.7,603.4,554.3,512.5,481.6,413.8,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,39,175.38,49.52,-1.69,-1.61,-1.07,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,498.9,556.4,583.5,610.2,627.4,625.1,617.1,649.3,646.6,615.7,603.4,554.3,512.5,481.6,413.8,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,40,175.4,49.51,-1.68,-1.6,-1.06,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,498.9,556.4,583.5,610.2,627.4,625.1,617.1,649.3,646.6,615.7,603.4,554.3,512.5,481.6,413.8,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,41,175.42,49.54,-1.68,-1.62,-1.06,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,498.9,556.4,583.5,610.2,627.4,625.1,617.1,649.3,646.6,615.7,603.4,554.3,512.5,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,42,175.43,49.52,-1.68,-1.6,-1.05,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,498.9,556.4,583.5,610.2,627.4,625.1,617.1,649.3,646.6,615.7,603.4,554.3,512.5,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,43,175.45,49.53,-1.67,-1.6,-1.06,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,498.9,556.5,583.5,610.2,627.4,625.1,617.1,649.3,646.6,615.7,603.4,554.3,512.5,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,44,175.47,49.56,-1.68,-1.61,-1.05,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,498.9,556.5,583.6,610.2,627.4,625.1,617.2,649.3,646.6,615.7,603.4,554.3,512.5,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,45,175.48,49.53,-1.66,-1.61,-1.06,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,498.9,556.5,583.6,610.2,627.4,625.1,617.2,649.3,646.6,615.7,603.4,554.3,512.5,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,46,175.5,49.52,-1.68,-1.61,-1.06,-0.08,-0.3,200,100,0,99.6,100,0,90.6,465.5,498.9,556.4,583.6,610.2,627.4,625.1,617.2,649.3,646.6,615.7,603.4,554.3,512.5,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,47,175.52,49.53,-1.69,-1.6,-1.05,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,498.9,556.4,583.6,610.2,627.4,625.2,617.1,649.3,646.6,615.7,603.4,554.3,512.5,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,48,175.53,49.51,-1.66,-1.6,-1.05,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,498.9,556.4,583.6,610.2,627.4,625.2,617.1,649.3,646.6,615.7,603.4,554.3,512.5,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,49,175.55,49.54,-1.68,-1.6,-1.06,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,498.9,556.5,583.6,610.2,627.4,625.2,617.1,649.3,646.6,615.7,603.4,554.3,512.5,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,50,175.57,49.52,-1.68,-1.6,-1.06,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,499,556.5,583.6,610.2,627.4,625.1,617.2,649.3,646.6,615.7,603.4,554.3,512.5,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,51,175.58,49.53,-1.68,-1.62,-1.06,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,499,556.5,583.6,610.2,627.4,625.1,617.2,649.3,646.6,615.7,603.4,554.3,512.5,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,52,175.6,49.52,-1.67,-1.62,-1.07,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,499,556.5,583.6,610.2,627.4,625.1,617.2,649.3,646.6,615.7,603.4,554.3,512.5,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,53,175.62,49.52,-1.67,-1.6,-1.08,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,498.9,556.5,583.6,610.2,627.5,625.2,617.2,649.3,646.6,615.7,603.5,554.3,512.5,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,54,175.63,49.52,-1.67,-1.61,-1.06,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,498.9,556.5,583.6,610.2,627.5,625.2,617.2,649.3,646.6,615.7,603.5,554.3,512.5,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,55,175.65,49.53,-1.67,-1.61,-1.07,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,499,556.5,583.6,610.3,627.4,625.2,617.2,649.3,646.6,615.7,603.5,554.3,512.5,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,56,175.67,49.52,-1.68,-1.6,-1.05,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,499,556.5,583.6,610.3,627.4,625.2,617.2,649.3,646.6,615.7,603.4,554.3,512.5,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,57,175.68,49.56,-1.68,-1.61,-1.07,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,499,556.5,583.6,610.3,627.4,625.2,617.2,649.3,646.6,615.7,603.4,554.3,512.5,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,58,175.7,49.52,-1.66,-1.61,-1.06,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,499,556.5,583.6,610.3,627.4,625.2,617.2,649.3,646.6,615.7,603.4,554.3,512.5,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,58,59,175.72,49.53,-1.66,-1.61,-1.06,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,499,556.5,583.6,610.3,627.5,625.2,617.2,649.4,646.6,615.7,603.4,554.4,512.6,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,59,0,175.73,49.51,-1.69,-1.6,-1.04,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,499,556.5,583.6,610.3,627.5,625.2,617.2,649.4,646.6,615.7,603.4,554.4,512.6,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,59,1,175.75,49.51,-1.68,-1.6,-1.07,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,499,556.5,583.6,610.3,627.5,625.2,617.2,649.4,646.6,615.7,603.4,554.4,512.6,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,59,2,175.77,49.51,-1.68,-1.6,-1.06,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,499,556.5,583.6,610.3,627.5,625.2,617.2,649.4,646.6,615.8,603.5,554.4,512.6,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,59,3,175.78,49.57,-1.68,-1.6,-1.06,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,499,556.5,583.6,610.3,627.5,625.2,617.2,649.4,646.6,615.8,603.5,554.4,512.6,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,59,4,175.8,49.53,-1.68,-1.61,-1.06,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,499,556.5,583.6,610.3,627.5,625.2,617.2,649.4,646.6,615.8,603.5,554.4,512.6,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,59,5,175.82,49.53,-1.68,-1.62,-1.07,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,499,556.5,583.6,610.3,627.5,625.3,617.2,649.4,646.6,615.8,603.5,554.4,512.5,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,59,6,175.83,49.52,-1.68,-1.6,-1.08,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,499,556.5,583.6,610.3,627.5,625.3,617.2,649.4,646.6,615.8,603.5,554.4,512.5,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,59,7,175.85,49.53,-1.68,-1.61,-1.06,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,499,556.5,583.6,610.3,627.5,625.3,617.2,649.4,646.6,615.8,603.5,554.4,512.5,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,59,8,175.87,49.51,-1.68,-1.61,-1.06,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,499,556.5,583.6,610.3,627.5,625.3,617.3,649.4,646.7,615.8,603.5,554.4,512.6,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
2025-10-31-,19,59,9,175.88,49.53,-1.68,-1.6,-1.08,-0.09,-0.3,200,100,0,99.6,100,0,90.6,465.5,499,556.5,583.6,610.3,627.5,625.3,617.3,649.4,646.7,615.8,603.5,554.4,512.6,481.6,413.9,1448.5,1448.5,0.006,2.76,50,138
