       Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11                                                                                                               12                                                                                                               13
   1.1192E-05   0.0000E+00   0.0000E+00   1.3766E+16   2.4210E+14   5.7623E+15   2.9050E+00   6.1212E+15   7.8640E+03   4.6330E+17   4.3215E+14   4.7596E+11   9.1732E+14   9.1780E+14
   1.1215E-05   0.0000E+00   0.0000E+00   1.3717E+16   2.4123E+14   5.7622E+15   2.9050E+00   6.0776E+15   7.6776E+03   4.6165E+17   4.2193E+14   4.6470E+11   9.1732E+14   9.1778E+14
   1.1236E-05   0.0000E+00   0.0000E+00   1.3674E+16   2.4047E+14   5.7620E+15   2.9049E+00   6.0395E+15   7.5214E+03   4.6020E+17   4.1336E+14   4.5526E+11   9.1730E+14   9.1776E+14
   1.1255E-05   0.0000E+00   0.0000E+00   1.3635E+16   2.3978E+14   5.7618E+15   2.9049E+00   6.0053E+15   7.3859E+03   4.5890E+17   4.0593E+14   4.4708E+11   9.1729E+14   9.1774E+14
   1.1272E-05   0.0000E+00   0.0000E+00   1.3599E+16   2.3915E+14   5.7616E+15   2.9048E+00   5.9740E+15   7.2657E+03   4.5770E+17   3.9934E+14   4.3982E+11   9.1728E+14   9.1772E+14
   1.1288E-05   0.0000E+00   0.0000E+00   1.3565E+16   2.3856E+14   5.7613E+15   2.9048E+00   5.9449E+15   7.1574E+03   4.5658E+17   3.9341E+14   4.3329E+11   9.1727E+14   9.1770E+14
   1.1303E-05   0.0000E+00   0.0000E+00   1.3534E+16   2.3801E+14   5.7611E+15   2.9048E+00   5.9177E+15   7.0587E+03   4.5554E+17   3.8800E+14   4.2733E+11   9.1725E+14   9.1768E+14
   1.1318E-05   0.0000E+00   0.0000E+00   1.3504E+16   2.3749E+14   5.7609E+15   2.9047E+00   5.8919E+15   6.9680E+03   4.5455E+17   3.8303E+14   4.2186E+11   9.1724E+14   9.1766E+14
   1.1331E-05   0.0000E+00   0.0000E+00   1.3476E+16   2.3699E+14   5.7607E+15   2.9047E+00   5.8675E+15   6.8839E+03   4.5360E+17   3.7843E+14   4.1679E+11   9.1722E+14   9.1764E+14
   1.1345E-05   0.0000E+00   0.0000E+00   1.3449E+16   2.3651E+14   5.7605E+15   2.9046E+00   5.8442E+15   6.8056E+03   4.5270E+17   3.7414E+14   4.1206E+11   9.1721E+14   9.1762E+14
   1.1357E-05   0.0000E+00   0.0000E+00   1.3430E+16   2.3687E+14   5.7586E+15   2.9046E+00   5.8219E+15   6.7195E+03   4.5184E+17   3.7012E+14   4.0781E+11   9.1758E+14   9.1799E+14
   1.1369E-05   0.0000E+00   0.0000E+00   1.3398E+16   2.3562E+14   5.7600E+15   2.9045E+00   5.8008E+15   6.6644E+03   4.5102E+17   3.6641E+14   4.0355E+11   9.1718E+14   9.1758E+14
   1.1392E-05   0.0000E+00   0.0000E+00   1.3351E+16   2.3479E+14   5.7596E+15   2.9044E+00   5.7605E+15   6.5385E+03   4.4944E+17   3.5952E+14   3.9596E+11   9.1715E+14   9.1754E+14
   1.1414E-05   0.0000E+00   0.0000E+00   1.3313E+16   2.3481E+14   5.7575E+15   2.9043E+00   5.7227E+15   6.4128E+03   4.4797E+17   3.5331E+14   3.8928E+11   9.1750E+14   9.1789E+14
   1.1435E-05   0.0000E+00   0.0000E+00   1.3271E+16   2.3407E+14   5.7571E+15   2.9042E+00   5.6870E+15   6.3097E+03   4.4657E+17   3.4765E+14   3.8306E+11   9.1747E+14   9.1785E+14
   1.1454E-05   0.0000E+00   0.0000E+00   1.3231E+16   2.3337E+14   5.7566E+15   2.9041E+00   5.6533E+15   6.2159E+03   4.4525E+17   3.4252E+14   3.7740E+11   9.1744E+14   9.1781E+14
   1.1473E-05   0.0000E+00   0.0000E+00   1.3193E+16   2.3270E+14   5.7562E+15   2.9040E+00   5.6212E+15   6.1294E+03   4.4398E+17   3.3778E+14   3.7218E+11   9.1740E+14   9.1777E+14
   1.1491E-05   0.0000E+00   0.0000E+00   1.3156E+16   2.3205E+14   5.7557E+15   2.9039E+00   5.5905E+15   6.0493E+03   4.4276E+17   3.3339E+14   3.6734E+11   9.1737E+14   9.1774E+14
   1.1509E-05   0.0000E+00   0.0000E+00   1.3121E+16   2.3142E+14   5.7552E+15   2.9038E+00   5.5610E+15   5.9746E+03   4.4159E+17   3.2930E+14   3.6284E+11   9.1733E+14   9.1770E+14
   1.1526E-05   0.0000E+00   0.0000E+00   1.3087E+16   2.3082E+14   5.7548E+15   2.9037E+00   5.5325E+15   5.9047E+03   4.4046E+17   3.2548E+14   3.5862E+11   9.1730E+14   9.1766E+14
   1.1542E-05   0.0000E+00   0.0000E+00   1.3054E+16   2.3024E+14   5.7543E+15   2.9036E+00   5.5050E+15   5.8391E+03   4.3937E+17   3.2189E+14   3.5467E+11   9.1726E+14   9.1762E+14
   1.1558E-05   0.0000E+00   0.0000E+00   1.3022E+16   2.2967E+14   5.7539E+15   2.9035E+00   5.4786E+15   5.7777E+03   4.3831E+17   3.1853E+14   3.5097E+11   9.1723E+14   9.1758E+14
   1.1581E-05   0.0000E+00   0.0000E+00   1.2976E+16   2.2886E+14   5.7532E+15   2.9033E+00   5.4405E+15   5.6922E+03   4.3678E+17   3.1386E+14   3.4582E+11   9.1718E+14   9.1752E+14
   1.1604E-05   0.0000E+00   0.0000E+00   1.2938E+16   2.2886E+14   5.7508E+15   2.9031E+00   5.4039E+15   5.6024E+03   4.3531E+17   3.0955E+14   3.4122E+11   9.1752E+14   9.1786E+14
   1.1625E-05   0.0000E+00   0.0000E+00   1.2895E+16   2.2810E+14   5.7501E+15   2.9029E+00   5.3689E+15   5.5297E+03   4.3390E+17   3.0557E+14   3.3684E+11   9.1747E+14   9.1780E+14
   1.1646E-05   0.0000E+00   0.0000E+00   1.2854E+16   2.2737E+14   5.7494E+15   2.9028E+00   5.3352E+15   5.4619E+03   4.3254E+17   3.0186E+14   3.3275E+11   9.1741E+14   9.1774E+14
   1.1666E-05   0.0000E+00   0.0000E+00   1.2814E+16   2.2666E+14   5.7487E+15   2.9026E+00   5.3026E+15   5.3984E+03   4.3121E+17   2.9839E+14   3.2892E+11   9.1736E+14   9.1769E+14
   1.1686E-05   0.0000E+00   0.0000E+00   1.2783E+16   2.2690E+14   5.7459E+15   2.9024E+00   5.2711E+15   5.3263E+03   4.2993E+17   2.9514E+14   3.2551E+11   9.1779E+14   9.1811E+14
   1.1705E-05   0.0000E+00   0.0000E+00   1.2745E+16   2.2623E+14   5.7452E+15   2.9023E+00   5.2407E+15   5.2708E+03   4.2869E+17   2.9211E+14   3.2217E+11   9.1773E+14   9.1806E+14
   1.1730E-05   0.0000E+00   0.0000E+00   1.2696E+16   2.2537E+14   5.7443E+15   2.9020E+00   5.2017E+15   5.2023E+03   4.2709E+17   2.8836E+14   3.1803E+11   9.1766E+14   9.1798E+14
   1.1754E-05   0.0000E+00   0.0000E+00   1.2649E+16   2.2453E+14   5.7433E+15   2.9018E+00   5.1640E+15   5.1386E+03   4.2554E+17   2.8488E+14   3.1419E+11   9.1759E+14   9.1790E+14
   1.1777E-05   0.0000E+00   0.0000E+00   1.2603E+16   2.2372E+14   5.7424E+15   2.9016E+00   5.1275E+15   5.0791E+03   4.2403E+17   2.8163E+14   3.1060E+11   9.1751E+14   9.1782E+14
   1.1800E-05   0.0000E+00   0.0000E+00   1.2565E+16   2.2356E+14   5.7400E+15   2.9013E+00   5.0923E+15   5.0155E+03   4.2258E+17   2.7860E+14   3.0738E+11   9.1777E+14   9.1808E+14
   1.1822E-05   0.0000E+00   0.0000E+00   1.2521E+16   2.2279E+14   5.7391E+15   2.9011E+00   5.0583E+15   4.9637E+03   4.2116E+17   2.7577E+14   3.0426E+11   9.1770E+14   9.1800E+14
   1.1850E-05   0.0000E+00   0.0000E+00   1.2477E+16   2.2282E+14   5.7357E+15   2.9008E+00   5.0170E+15   4.8907E+03   4.1944E+17   2.7247E+14   3.0079E+11   9.1812E+14   9.1843E+14
   1.1876E-05   0.0000E+00   0.0000E+00   1.2427E+16   2.2191E+14   5.7345E+15   2.9005E+00   4.9774E+15   4.8353E+03   4.1778E+17   2.6944E+14   2.9744E+11   9.1803E+14   9.1833E+14
   1.1901E-05   0.0000E+00   0.0000E+00   1.2377E+16   2.2103E+14   5.7333E+15   2.9002E+00   4.9390E+15   4.7839E+03   4.1617E+17   2.6663E+14   2.9434E+11   9.1794E+14   9.1823E+14
   1.1931E-05   0.0000E+00   0.0000E+00   1.2327E+16   2.2083E+14   5.7299E+15   2.8998E+00   4.8944E+15   4.7159E+03   4.1429E+17   2.6350E+14   2.9103E+11   9.1828E+14   9.1857E+14
   1.1961E-05   0.0000E+00   0.0000E+00   1.2271E+16   2.1984E+14   5.7285E+15   2.8995E+00   4.8516E+15   4.6629E+03   4.1247E+17   2.6061E+14   2.8783E+11   9.1817E+14   9.1845E+14
   1.1989E-05   0.0000E+00   0.0000E+00   1.2217E+16   2.1887E+14   5.7271E+15   2.8991E+00   4.8101E+15   4.6137E+03   4.1070E+17   2.5792E+14   2.8487E+11   9.1805E+14   9.1834E+14
   1.2021E-05   0.0000E+00   0.0000E+00   1.2160E+16   2.1829E+14   5.7242E+15   2.8987E+00   4.7633E+15   4.5540E+03   4.0870E+17   2.5502E+14   2.8176E+11   9.1821E+14   9.1849E+14
   1.2053E-05   0.0000E+00   0.0000E+00   1.2107E+16   2.1792E+14   5.7209E+15   2.8983E+00   4.7183E+15   4.4966E+03   4.0676E+17   2.5236E+14   2.7893E+11   9.1846E+14   9.1874E+14
   1.2088E-05   0.0000E+00   0.0000E+00   1.2049E+16   2.1764E+14   5.7168E+15   2.8978E+00   4.6686E+15   4.4343E+03   4.0461E+17   2.4958E+14   2.7601E+11   9.1883E+14   9.1910E+14
   1.2122E-05   0.0000E+00   0.0000E+00   1.1985E+16   2.1649E+14   5.7149E+15   2.8973E+00   4.6208E+15   4.3873E+03   4.0254E+17   2.4702E+14   2.7318E+11   9.1867E+14   9.1895E+14
   1.2160E-05   0.0000E+00   0.0000E+00   1.1925E+16   2.1644E+14   5.7098E+15   2.8968E+00   4.5686E+15   4.3240E+03   4.0026E+17   2.4437E+14   2.7045E+11   9.1918E+14   9.1946E+14
   1.2200E-05   0.0000E+00   0.0000E+00   1.1851E+16   2.1508E+14   5.7074E+15   2.8962E+00   4.5133E+15   4.2753E+03   3.9783E+17   2.4172E+14   2.6752E+11   9.1899E+14   9.1926E+14
   1.2240E-05   0.0000E+00   0.0000E+00   1.1790E+16   2.1487E+14   5.7009E+15   2.8955E+00   4.4597E+15   4.2106E+03   3.9546E+17   2.3930E+14   2.6513E+11   9.1978E+14   9.2004E+14
   1.2287E-05   0.0000E+00   0.0000E+00   1.1746E+16   2.1833E+14   5.6860E+15   2.8948E+00   4.3964E+15   4.1070E+03   3.9264E+17   2.3686E+14   2.6325E+11   9.2243E+14   9.2269E+14
   1.2344E-05   0.0000E+00   0.0000E+00   1.1645E+16   2.1692E+14   5.6826E+15   2.8939E+00   4.3224E+15   4.0646E+03   3.8933E+17   2.3450E+14   2.6060E+11   9.2207E+14   9.2233E+14
   1.2402E-05   0.0000E+00   0.0000E+00   1.1540E+16   2.1497E+14   5.6787E+15   2.8929E+00   4.2478E+15   4.0192E+03   3.8595E+17   2.3203E+14   2.5786E+11   9.2176E+14   9.2202E+14
   1.2465E-05   0.0000E+00   0.0000E+00   1.1456E+16   2.1618E+14   5.6648E+15   2.8918E+00   4.1669E+15   3.9296E+03   3.8226E+17   2.2962E+14   2.5582E+11   9.2372E+14   9.2398E+14
   1.2534E-05   0.0000E+00   0.0000E+00   1.1336E+16   2.1438E+14   5.6603E+15   2.8905E+00   4.0823E+15   3.8903E+03   3.7836E+17   2.2742E+14   2.5335E+11   9.2324E+14   9.2349E+14
   1.2602E-05   0.0000E+00   0.0000E+00   1.1214E+16   2.1208E+14   5.6552E+15   2.8892E+00   3.9987E+15   3.8487E+03   3.7446E+17   2.2519E+14   2.5086E+11   9.2282E+14   9.2307E+14
   1.2670E-05   0.0000E+00   0.0000E+00   1.1131E+16   2.1378E+14   5.6388E+15   2.8879E+00   3.9179E+15   3.7640E+03   3.7066E+17   2.2341E+14   2.4962E+11   9.2515E+14   9.2540E+14
   1.2739E-05   0.0000E+00   8.6696E+03   1.1019E+16   2.1262E+14   5.6324E+15   2.8865E+00   3.8381E+15   3.7280E+03   3.6686E+17   2.2175E+14   2.4784E+11   9.2496E+14   9.2521E+14
   1.2808E-05   0.0000E+00   8.6653E+03   1.0899E+16   2.1032E+14   5.6268E+15   2.8851E+00   3.7591E+15   3.6948E+03   3.6307E+17   2.2000E+14   2.4588E+11   9.2450E+14   9.2475E+14
   1.2845E-05   1.2854E+15   1.5144E+16   1.0889E+16   2.1486E+14   5.6086E+15   2.8843E+00   3.7181E+15   3.8284E+03   3.6108E+17   2.3228E+14   2.6066E+11   9.2802E+14   9.2828E+14
   1.2852E-05   1.3174E+15   1.5382E+16   1.0904E+16   2.1781E+14   5.6006E+15   2.8842E+00   3.7106E+15   4.1317E+03   3.6072E+17   2.5296E+14   2.8444E+11   9.2983E+14   9.3012E+14
   1.2858E-05   1.3442E+15   1.5591E+16   1.0912E+16   2.1996E+14   5.5947E+15   2.8841E+00   3.7033E+15   4.4417E+03   3.6036E+17   2.7378E+14   3.0830E+11   9.3117E+14   9.3148E+14
   1.2865E-05   1.3596E+15   1.5705E+16   1.0913E+16   2.2122E+14   5.5908E+15   2.8839E+00   3.6960E+15   4.7547E+03   3.6001E+17   2.9430E+14   3.3172E+11   9.3198E+14   9.3232E+14
   1.2872E-05   1.3754E+15   1.5818E+16   1.0915E+16   2.2260E+14   5.5867E+15   2.8838E+00   3.6888E+15   5.0591E+03   3.5966E+17   3.1456E+14   3.5490E+11   9.3286E+14   9.3321E+14
   1.2879E-05   1.3833E+15   1.5874E+16   1.0911E+16   2.2319E+14   5.5844E+15   2.8836E+00   3.6817E+15   5.3673E+03   3.5931E+17   3.3448E+14   3.7757E+11   9.3328E+14   9.3366E+14
   1.2885E-05   1.3897E+15   1.5914E+16   1.0906E+16   2.2374E+14   5.5823E+15   2.8835E+00   3.6747E+15   5.6693E+03   3.5897E+17   3.5408E+14   3.9988E+11   9.3368E+14   9.3408E+14
   1.2892E-05   1.3993E+15   1.5987E+16   1.0902E+16   2.2438E+14   5.5799E+15   2.8834E+00   3.6678E+15   5.9631E+03   3.5863E+17   3.7333E+14   4.2184E+11   9.3413E+14   9.3455E+14
   1.2898E-05   1.3993E+15   1.5987E+16   1.0892E+16   2.2417E+14   5.5795E+15   2.8832E+00   3.6609E+15   6.2644E+03   3.5830E+17   3.9221E+14   4.4318E+11   9.3409E+14   9.3453E+14
   1.2905E-05   1.4076E+15   1.6048E+16   1.0888E+16   2.2472E+14   5.5774E+15   2.8831E+00   3.6541E+15   6.5467E+03   3.5796E+17   4.1077E+14   4.6437E+11   9.3449E+14   9.3495E+14
   1.2911E-05   1.4076E+15   1.6048E+16   1.0877E+16   2.2450E+14   5.5770E+15   2.8830E+00   3.6473E+15   6.8371E+03   3.5763E+17   4.2901E+14   4.8499E+11   9.3445E+14   9.3493E+14
   1.2918E-05   1.4076E+15   1.6048E+16   1.0867E+16   2.2429E+14   5.5766E+15   2.8829E+00   3.6406E+15   7.1218E+03   3.5730E+17   4.4690E+14   5.0521E+11   9.3440E+14   9.3491E+14
   1.2924E-05   1.4075E+15   1.6047E+16   1.0857E+16   2.2408E+14   5.5763E+15   2.8827E+00   3.6339E+15   7.4011E+03   3.5697E+17   4.6445E+14   5.2505E+11   9.3436E+14   9.3489E+14
   1.2931E-05   1.4160E+15   1.6105E+16   1.0853E+16   2.2475E+14   5.5739E+15   2.8826E+00   3.6272E+15   7.6563E+03   3.5664E+17   4.8165E+14   5.4480E+11   9.3483E+14   9.3537E+14
   1.2937E-05   1.4159E+15   1.6105E+16   1.0843E+16   2.2454E+14   5.5735E+15   2.8825E+00   3.6206E+15   7.9246E+03   3.5632E+17   4.9855E+14   5.6391E+11   9.3479E+14   9.3535E+14
   1.2943E-05   1.4159E+15   1.6104E+16   1.0833E+16   2.2433E+14   5.5732E+15   2.8824E+00   3.6141E+15   8.1885E+03   3.5600E+17   5.1518E+14   5.8271E+11   9.3475E+14   9.3533E+14
   1.2950E-05   1.4159E+15   1.6104E+16   1.0823E+16   2.2413E+14   5.5728E+15   2.8822E+00   3.6076E+15   8.4474E+03   3.5568E+17   5.3149E+14   6.0117E+11   9.3471E+14   9.3531E+14
   1.2956E-05   1.4158E+15   1.6104E+16   1.0813E+16   2.2392E+14   5.5725E+15   2.8821E+00   3.6011E+15   8.7015E+03   3.5536E+17   5.4750E+14   6.1928E+11   9.3467E+14   9.3529E+14
   1.2962E-05   1.4158E+15   1.6103E+16   1.0803E+16   2.2372E+14   5.5721E+15   2.8820E+00   3.5947E+15   8.9509E+03   3.5504E+17   5.6322E+14   6.3706E+11   9.3463E+14   9.3527E+14
   1.2968E-05   1.4158E+15   1.6103E+16   1.0794E+16   2.2351E+14   5.5717E+15   2.8819E+00   3.5883E+15   9.1956E+03   3.5472E+17   5.7865E+14   6.5450E+11   9.3459E+14   9.3525E+14
   1.2974E-05   1.4157E+15   1.6102E+16   1.0784E+16   2.2331E+14   5.5714E+15   2.8818E+00   3.5819E+15   9.4359E+03   3.5441E+17   5.9379E+14   6.7163E+11   9.3456E+14   9.3523E+14
   1.2981E-05   1.4235E+15   1.6155E+16   1.0780E+16   2.2391E+14   5.5692E+15   2.8817E+00   3.5756E+15   9.6502E+03   3.5410E+17   6.0866E+14   6.8880E+11   9.3498E+14   9.3567E+14
   1.2987E-05   1.4235E+15   1.6155E+16   1.0771E+16   2.2371E+14   5.5689E+15   2.8815E+00   3.5694E+15   9.8817E+03   3.5379E+17   6.2329E+14   7.0535E+11   9.3495E+14   9.3565E+14
   1.2993E-05   1.4234E+15   1.6155E+16   1.0761E+16   2.2351E+14   5.5685E+15   2.8814E+00   3.5631E+15   1.0109E+04   3.5348E+17   6.3768E+14   7.2163E+11   9.3491E+14   9.3563E+14
   1.2999E-05   1.4234E+15   1.6154E+16   1.0751E+16   2.2331E+14   5.5682E+15   2.8813E+00   3.5569E+15   1.0333E+04   3.5317E+17   6.5181E+14   7.3762E+11   9.3487E+14   9.3561E+14
   1.3005E-05   1.4234E+15   1.6154E+16   1.0742E+16   2.2311E+14   5.5678E+15   2.8812E+00   3.5508E+15   1.0553E+04   3.5287E+17   6.6569E+14   7.5333E+11   9.3484E+14   9.3559E+14
   1.3011E-05   1.4233E+15   1.6153E+16   1.0732E+16   2.2291E+14   5.5675E+15   2.8811E+00   3.5447E+15   1.0768E+04   3.5256E+17   6.7933E+14   7.6877E+11   9.3480E+14   9.3557E+14
   1.3017E-05   1.4233E+15   1.6153E+16   1.0723E+16   2.2272E+14   5.5672E+15   2.8810E+00   3.5386E+15   1.0980E+04   3.5226E+17   6.9273E+14   7.8393E+11   9.3476E+14   9.3555E+14
   1.3023E-05   1.4233E+15   1.6153E+16   1.0714E+16   2.2252E+14   5.5668E+15   2.8809E+00   3.5325E+15   1.1188E+04   3.5196E+17   7.0589E+14   7.9883E+11   9.3473E+14   9.3553E+14
   1.3029E-05   1.4232E+15   1.6152E+16   1.0704E+16   2.2233E+14   5.5665E+15   2.8808E+00   3.5265E+15   1.1393E+04   3.5166E+17   7.1882E+14   8.1346E+11   9.3469E+14   9.3551E+14
   1.3035E-05   1.4232E+15   1.6152E+16   1.0695E+16   2.2213E+14   5.5661E+15   2.8806E+00   3.5205E+15   1.1594E+04   3.5136E+17   7.3154E+14   8.2785E+11   9.3466E+14   9.3548E+14
   1.3041E-05   1.4232E+15   1.6152E+16   1.0686E+16   2.2194E+14   5.5658E+15   2.8805E+00   3.5145E+15   1.1791E+04   3.5106E+17   7.4403E+14   8.4198E+11   9.3462E+14   9.3546E+14
   1.3046E-05   1.4231E+15   1.6151E+16   1.0676E+16   2.2175E+14   5.5655E+15   2.8804E+00   3.5086E+15   1.1985E+04   3.5076E+17   7.5630E+14   8.5587E+11   9.3459E+14   9.3544E+14
   1.3052E-05   1.4231E+15   1.6151E+16   1.0667E+16   2.2155E+14   5.5652E+15   2.8803E+00   3.5027E+15   1.2176E+04   3.5047E+17   7.6837E+14   8.6953E+11   9.3455E+14   9.3542E+14
   1.3058E-05   1.4306E+15   1.6203E+16   1.0664E+16   2.2211E+14   5.5631E+15   2.8802E+00   3.4968E+15   1.2337E+04   3.5018E+17   7.8023E+14   8.8336E+11   9.3495E+14   9.3583E+14
   1.3064E-05   1.4306E+15   1.6202E+16   1.0655E+16   2.2192E+14   5.5628E+15   2.8801E+00   3.4910E+15   1.2521E+04   3.4988E+17   7.9186E+14   8.9653E+11   9.3492E+14   9.3581E+14
   1.3070E-05   1.4305E+15   1.6202E+16   1.0646E+16   2.2173E+14   5.5624E+15   2.8800E+00   3.4852E+15   1.2702E+04   3.4959E+17   8.0336E+14   9.0955E+11   9.3488E+14   9.3579E+14
   1.3075E-05   1.4305E+15   1.6202E+16   1.0636E+16   2.2154E+14   5.5621E+15   2.8799E+00   3.4795E+15   1.2881E+04   3.4930E+17   8.1468E+14   9.2236E+11   9.3485E+14   9.3577E+14
   1.3081E-05   1.4305E+15   1.6201E+16   1.0627E+16   2.2135E+14   5.5618E+15   2.8798E+00   3.4737E+15   1.3056E+04   3.4902E+17   8.2581E+14   9.3497E+11   9.3482E+14   9.3575E+14
   1.3087E-05   1.4304E+15   1.6201E+16   1.0619E+16   2.2116E+14   5.5615E+15   2.8797E+00   3.4680E+15   1.3229E+04   3.4873E+17   8.3677E+14   9.4738E+11   9.3478E+14   9.3573E+14
   1.3093E-05   1.4304E+15   1.6201E+16   1.0610E+16   2.2098E+14   5.5612E+15   2.8796E+00   3.4623E+15   1.3398E+04   3.4844E+17   8.4755E+14   9.5958E+11   9.3475E+14   9.3571E+14
   1.3098E-05   1.4304E+15   1.6200E+16   1.0601E+16   2.2079E+14   5.5608E+15   2.8795E+00   3.4567E+15   1.3565E+04   3.4816E+17   8.5814E+14   9.7157E+11   9.3472E+14   9.3569E+14
   1.3104E-05   1.4303E+15   1.6200E+16   1.0592E+16   2.2061E+14   5.5605E+15   2.8794E+00   3.4510E+15   1.3730E+04   3.4787E+17   8.6857E+14   9.8338E+11   9.3468E+14   9.3567E+14
   1.3110E-05   1.4303E+15   1.6200E+16   1.0583E+16   2.2042E+14   5.5602E+15   2.8793E+00   3.4454E+15   1.3891E+04   3.4759E+17   8.7882E+14   9.9499E+11   9.3465E+14   9.3565E+14
   1.3115E-05   1.4303E+15   1.6199E+16   1.0574E+16   2.2024E+14   5.5599E+15   2.8792E+00   3.4399E+15   1.4050E+04   3.4731E+17   8.8891E+14   1.0064E+12   9.3462E+14   9.3563E+14
   1.3121E-05   1.4302E+15   1.6199E+16   1.0565E+16   2.2006E+14   5.5596E+15   2.8791E+00   3.4343E+15   1.4206E+04   3.4703E+17   8.9884E+14   1.0176E+12   9.3459E+14   9.3561E+14
   1.3127E-05   1.4383E+15   1.6255E+16   1.0563E+16   2.2068E+14   5.5574E+15   2.8790E+00   3.4288E+15   1.4327E+04   3.4675E+17   9.0860E+14   1.0292E+12   9.3502E+14   9.3605E+14
   1.3132E-05   1.4383E+15   1.6254E+16   1.0554E+16   2.2049E+14   5.5571E+15   2.8789E+00   3.4233E+15   1.4478E+04   3.4647E+17   9.1820E+14   1.0401E+12   9.3499E+14   9.3603E+14
   1.3138E-05   1.4383E+15   1.6254E+16   1.0546E+16   2.2031E+14   5.5568E+15   2.8788E+00   3.4179E+15   1.4627E+04   3.4620E+17   9.2768E+14   1.0508E+12   9.3496E+14   9.3601E+14
   1.3143E-05   1.4383E+15   1.6253E+16   1.0537E+16   2.2013E+14   5.5565E+15   2.8787E+00   3.4124E+15   1.4774E+04   3.4592E+17   9.3704E+14   1.0614E+12   9.3493E+14   9.3599E+14
   1.3154E-05   1.4382E+15   1.6253E+16   1.0520E+16   2.1978E+14   5.5558E+15   2.8785E+00   3.4016E+15   1.5061E+04   3.4538E+17   9.5534E+14   1.0822E+12   9.3487E+14   9.3595E+14
   1.3165E-05   1.4381E+15   1.6252E+16   1.0503E+16   2.1942E+14   5.5552E+15   2.8783E+00   3.3910E+15   1.5339E+04   3.4483E+17   9.7308E+14   1.1023E+12   9.3481E+14   9.3591E+14
   1.3176E-05   1.4381E+15   1.6251E+16   1.0486E+16   2.1907E+14   5.5546E+15   2.8781E+00   3.3804E+15   1.5609E+04   3.4429E+17   9.9028E+14   1.1217E+12   9.3474E+14   9.3587E+14
   1.3187E-05   1.4380E+15   1.6251E+16   1.0469E+16   2.1872E+14   5.5540E+15   2.8780E+00   3.3698E+15   1.5870E+04   3.4376E+17   1.0070E+15   1.1406E+12   9.3468E+14   9.3582E+14
   1.3198E-05   1.4454E+15   1.6298E+16   1.0459E+16   2.1918E+14   5.5515E+15   2.8778E+00   3.3594E+15   1.6086E+04   3.4323E+17   1.0231E+15   1.1595E+12   9.3510E+14   9.3626E+14
   1.3209E-05   1.4454E+15   1.6297E+16   1.0442E+16   2.1883E+14   5.5509E+15   2.8776E+00   3.3492E+15   1.6330E+04   3.4270E+17   1.0387E+15   1.1772E+12   9.3504E+14   9.3622E+14
   1.3219E-05   1.4453E+15   1.6297E+16   1.0426E+16   2.1849E+14   5.5503E+15   2.8774E+00   3.3389E+15   1.6569E+04   3.4218E+17   1.0540E+15   1.1945E+12   9.3498E+14   9.3618E+14
   1.3230E-05   1.4453E+15   1.6296E+16   1.0410E+16   2.1815E+14   5.5497E+15   2.8772E+00   3.3288E+15   1.6801E+04   3.4166E+17   1.0688E+15   1.2113E+12   9.3493E+14   9.3614E+14
   1.3241E-05   1.4452E+15   1.6295E+16   1.0394E+16   2.1781E+14   5.5491E+15   2.8770E+00   3.3188E+15   1.7026E+04   3.4114E+17   1.0833E+15   1.2277E+12   9.3487E+14   9.3609E+14
   1.3251E-05   1.4451E+15   1.6294E+16   1.0377E+16   2.1747E+14   5.5485E+15   2.8769E+00   3.3088E+15   1.7245E+04   3.4063E+17   1.0973E+15   1.2436E+12   9.3481E+14   9.3605E+14
   1.3261E-05   1.4521E+15   1.6341E+16   1.0367E+16   2.1784E+14   5.5462E+15   2.8767E+00   3.2989E+15   1.7421E+04   3.4012E+17   1.1109E+15   1.2595E+12   9.3517E+14   9.3643E+14
   1.3272E-05   1.4521E+15   1.6340E+16   1.0351E+16   2.1751E+14   5.5457E+15   2.8765E+00   3.2891E+15   1.7626E+04   3.3962E+17   1.1240E+15   1.2744E+12   9.3512E+14   9.3639E+14
   1.3282E-05   1.4520E+15   1.6339E+16   1.0335E+16   2.1718E+14   5.5451E+15   2.8763E+00   3.2794E+15   1.7827E+04   3.3912E+17   1.1369E+15   1.2891E+12   9.3506E+14   9.3635E+14
   1.3292E-05   1.4519E+15   1.6339E+16   1.0320E+16   2.1685E+14   5.5445E+15   2.8762E+00   3.2698E+15   1.8022E+04   3.3862E+17   1.1495E+15   1.3033E+12   9.3500E+14   9.3631E+14
   1.3303E-05   1.4519E+15   1.6338E+16   1.0304E+16   2.1652E+14   5.5439E+15   2.8760E+00   3.2602E+15   1.8212E+04   3.3812E+17   1.1617E+15   1.3172E+12   9.3495E+14   9.3627E+14
   1.3313E-05   1.4591E+15   1.6387E+16   1.0294E+16   2.1689E+14   5.5417E+15   2.8758E+00   3.2507E+15   1.8360E+04   3.3763E+17   1.1736E+15   1.3312E+12   9.3531E+14   9.3664E+14
