          Time         dTime           E/N             E            AR           AR*          AR^+          E(W)        AR(W)*       AR(W)^+             1             2             3             4             5             6             7             8             9             V             J           MuN
  3.760100E-05  1.000000E-09  2.350000E+01  1.000000E+00  1.834734E+19  1.445019E+04  1.000000E+00  2.514253E+03  2.379110E+00  2.748118E-04  8.279053E+08  3.501149E-04  2.355638E+06  9.650006E-04  1.169324E-01  7.953672E+08  7.032458E+07  1.051995E+05  7.280146E+00  6.250000E+01  2.930607E-11  9.920846E+21
  3.770100E-05  1.000000E-09  2.270186E+01  1.000000E+00  1.834734E+19  1.444800E+04  1.000000E+00  2.521044E+03  2.389630E+00  2.755406E-04  7.741612E+08  3.488949E-04  1.849282E+06  9.601719E-04  1.168971E-01  7.952472E+08  7.020648E+07  1.051836E+05  7.280146E+00  6.250000E+01  2.843804E-11  9.968792E+21
  3.780100E-05  1.000000E-09  2.188132E+01  1.000000E+00  1.834734E+19  1.444069E+04  1.000000E+00  2.527821E+03  2.400146E+00  2.762692E-04  7.202628E+08  3.475056E-04  1.418123E+06  9.548195E-04  1.167788E-01  7.948445E+08  7.008363E+07  1.051303E+05  7.280146E+00  6.250000E+01  2.753439E-11  1.001778E+22
  3.790100E-05  1.000000E-09  2.103918E+01  1.000000E+00  1.834734E+19  1.442828E+04  1.000000E+00  2.534586E+03  2.410655E+00  2.769977E-04  6.676401E+08  3.459708E-04  1.066632E+06  9.490342E-04  1.165781E-01  7.941613E+08  6.995834E+07  1.050400E+05  7.280146E+00  6.250000E+01  2.661806E-11  1.006821E+22
  3.800100E-05  1.000000E-09  2.017628E+01  1.000000E+00  1.834734E+19  1.441083E+04  1.000000E+00  2.541338E+03  2.421153E+00  2.777260E-04  6.149276E+08  3.442582E-04  7.773161E+05  9.426791E-04  1.162963E-01  7.932009E+08  6.982701E+07  1.049129E+05  7.280146E+00  6.250000E+01  2.566408E-11  1.012253E+22
  3.810100E-05  1.000000E-09  1.929347E+01  1.000000E+00  1.834734E+19  1.438842E+04  1.000000E+00  2.548076E+03  2.431636E+00  2.784543E-04  5.621652E+08  3.423664E-04  5.464343E+05  9.357526E-04  1.159349E-01  7.919675E+08  6.968913E+07  1.047498E+05  7.280146E+00  6.250000E+01  2.466311E-11  1.017755E+22
  3.820100E-05  1.000000E-09  1.839161E+01  1.000000E+00  1.834734E+19  1.436114E+04  1.000000E+00  2.554801E+03  2.442101E+00  2.791824E-04  5.117957E+08  3.403538E-04  3.738135E+05  9.284771E-04  1.154957E-01  7.904661E+08  6.955031E+07  1.045512E+05  7.280146E+00  6.250000E+01  2.366208E-11  1.023347E+22
  3.830100E-05  1.000000E-09  1.747161E+01  1.000000E+00  1.834734E+19  1.432911E+04  1.000000E+00  2.561511E+03  2.452545E+00  2.799106E-04  4.608930E+08  3.381434E-04  2.421564E+05  9.205429E-04  1.149812E-01  7.887033E+08  6.940222E+07  1.043180E+05  7.280146E+00  6.250000E+01  2.259659E-11  1.029236E+22
  3.840100E-05  1.000000E-09  1.653437E+01  1.000000E+00  1.834734E+19  1.429247E+04  1.000000E+00  2.568208E+03  2.462964E+00  2.806386E-04  4.116713E+08  3.357952E-04  1.494996E+05  9.121866E-04  1.143938E-01  7.866860E+08  6.925045E+07  1.040512E+05  7.280146E+00  6.250000E+01  2.150521E-11  1.035050E+22
  3.850100E-05  1.000000E-09  1.558080E+01  1.000000E+00  1.834734E+19  1.425135E+04  1.000000E+00  2.574889E+03  2.473354E+00  2.813667E-04  3.644189E+08  3.333056E-04  8.724874E+04  9.033743E-04  1.137366E-01  7.844230E+08  6.909423E+07  1.037519E+05  7.280146E+00  6.250000E+01  2.039246E-11  1.040920E+22
  3.860100E-05  1.000000E-09  1.461187E+01  1.000000E+00  1.834734E+19  1.420594E+04  1.000000E+00  2.581556E+03  2.483713E+00  2.820947E-04  3.182515E+08  3.306631E-04  4.708399E+04  8.940660E-04  1.130129E-01  7.819236E+08  6.893158E+07  1.034213E+05  7.280146E+00  6.250000E+01  1.922925E-11  1.046579E+22
  3.870100E-05  1.000000E-09  1.362851E+01  1.000000E+00  1.834734E+19  1.415643E+04  1.000000E+00  2.588207E+03  2.494037E+00  2.828228E-04  2.740164E+08  3.278662E-04  2.322421E+04  8.842297E-04  1.122266E-01  7.791985E+08  6.876194E+07  1.030609E+05  7.280146E+00  6.250000E+01  1.803075E-11  1.052097E+22
  3.880100E-05  1.000000E-09  1.263170E+01  1.000000E+00  1.834734E+19  1.410304E+04  1.000000E+00  2.594842E+03  2.504324E+00  2.835508E-04  2.318293E+08  3.249229E-04  1.023768E+04  8.738854E-04  1.113815E-01  7.762594E+08  6.858533E+07  1.026722E+05  7.280146E+00  6.250000E+01  1.679151E-11  1.057035E+22
  3.890100E-05  1.000000E-09  1.162242E+01  1.000000E+00  1.834734E+19  1.404598E+04  1.000000E+00  2.601460E+03  2.514571E+00  2.842788E-04  1.918983E+08  3.218345E-04  3.913658E+03  8.630255E-04  1.104822E-01  7.731190E+08  6.840114E+07  1.022568E+05  7.280146E+00  6.250000E+01  1.550865E-11  1.060974E+22
  3.900100E-05  1.000000E-09  1.060168E+01  1.000000E+00  1.834734E+19  1.398552E+04  1.000000E+00  2.608060E+03  2.524775E+00  2.850068E-04  1.545642E+08  3.185554E-04  1.244552E+03  8.514064E-04  1.095331E-01  7.697913E+08  6.820424E+07  1.018167E+05  7.280146E+00  6.250000E+01  1.418597E-11  1.063827E+22
  3.910100E-05  1.000000E-09  9.570470E+00  1.000000E+00  1.834734E+19  1.392193E+04  1.000000E+00  2.614641E+03  2.534934E+00  2.857348E-04  1.199840E+08  3.150536E-04  3.094231E+02  8.388595E-04  1.085393E-01  7.662912E+08  6.799052E+07  1.013537E+05  7.280146E+00  6.250000E+01  1.281687E-11  1.064599E+22
  3.920100E-05  1.000000E-09  8.529818E+00  1.000000E+00  1.834734E+19  1.385551E+04  1.000000E+00  2.621201E+03  2.545045E+00  2.864628E-04  8.844111E+07  3.112121E-04  5.480391E+01  8.247901E-04  1.075060E-01  7.626349E+08  6.774751E+07  1.008701E+05  7.280146E+00  6.250000E+01  1.140065E-11  1.062346E+22
  3.930100E-05  1.000000E-09  7.480748E+00  1.000000E+00  1.834734E+19  1.378657E+04  1.000000E+00  2.627736E+03  2.555107E+00  2.871909E-04  6.033170E+07  3.067515E-04  5.930482E+00  8.078385E-04  1.064389E-01  7.588405E+08  6.744628E+07  1.003682E+05  7.280146E+00  6.250000E+01  9.942892E-12  1.056247E+22
  3.940100E-05  1.000000E-09  6.424295E+00  1.000000E+00  1.834734E+19  1.371549E+04  1.000000E+00  2.634237E+03  2.565118E+00  2.879189E-04  3.618713E+07  3.009954E-04  3.017334E-01  7.847197E-04  1.053442E-01  7.549281E+08  6.701736E+07  9.985076E+04  7.280146E+00  6.250000E+01  8.460251E-12  1.046288E+22
  3.950100E-05  1.000000E-09  5.361503E+00  1.000000E+00  1.834734E+19  1.364270E+04  1.000000E+00  2.640686E+03  2.575077E+00  2.886469E-04  1.703866E+07  2.920510E-04  9.897858E-04  7.463139E-04  1.042291E-01  7.509218E+08  6.626545E+07  9.932088E+04  7.280146E+00  6.250000E+01  7.016829E-12  1.039448E+22
  3.960100E-05  1.000000E-09  4.293419E+00  1.000000E+00  1.834734E+19  1.356878E+04  1.000000E+00  2.647030E+03  2.584982E+00  2.893749E-04  4.655147E+06  2.751201E-04  0.000000E+00  6.694172E-04  1.031027E-01  7.468532E+08  6.468169E+07  9.878274E+04  7.280146E+00  6.250000E+01  5.786386E-12  1.069881E+22
  3.970100E-05  1.000000E-09  3.221098E+00  1.000000E+00  1.834734E+19  1.349447E+04  1.000000E+00  2.653151E+03  2.594833E+00  2.901029E-04  2.915430E+05  2.423136E-04  0.000000E+00  5.153070E-04  1.019765E-01  7.427629E+08  6.133504E+07  9.824174E+04  7.280146E+00  6.250000E+01  5.033714E-12  1.239524E+22
  3.980100E-05  1.000000E-09  2.145598E+00  1.000000E+00  1.834734E+19  1.342040E+04  1.000000E+00  2.658853E+03  2.604630E+00  2.908309E-04  1.472666E+02  1.932315E-04  0.000000E+00  2.840971E-04  1.008599E-01  7.386856E+08  5.582448E+07  9.770245E+04  7.280146E+00  6.250000E+01  4.561335E-12  1.683400E+22
  3.990100E-05  1.000000E-09  1.067981E+00  1.000000E+00  1.834734E+19  1.334672E+04  1.000000E+00  2.663900E+03  2.614374E+00  2.915589E-04  0.000000E+00  1.290371E-04  0.000000E+00  4.263860E-05  9.975559E-02  7.346304E+08  4.709275E+07  9.716608E+04  7.280146E+00  6.250000E+01  3.845970E-12  2.837343E+22
  4.000100E-05  1.000000E-09  1.068999E-02  1.000000E+00  1.834734E+19  1.327345E+04  1.000000E+00  2.667586E+03  2.624064E+00  2.922870E-04  0.000000E+00  1.116510E-05  0.000000E+00  0.000000E+00  9.866332E-02  7.305974E+08  6.693842E+06  9.663266E+04  7.280146E+00  6.250000E+01  2.047102E-14  1.654804E+24
  4.010100E-05  1.000000E-09  1.089351E+00  1.000000E+00  1.834734E+19  1.320058E+04  1.000000E+00  2.671310E+03  2.633700E+00  2.930150E-04  0.000000E+00  1.276226E-04  0.000000E+00  4.216786E-05  9.758301E-02  7.265866E+08  4.709248E+07  9.610217E+04  7.280146E+00  6.250000E+01  3.845947E-12  2.837392E+22
  4.020100E-05  1.000000E-09  2.166936E+00  1.000000E+00  1.834734E+19  1.312811E+04  1.000000E+00  2.676366E+03  2.643284E+00  2.937430E-04  1.472228E+02  1.890219E-04  0.000000E+00  2.779041E-04  9.651453E-02  7.225977E+08  5.582433E+07  9.557458E+04  7.280146E+00  6.250000E+01  4.561323E-12  1.683415E+22
  4.030100E-05  1.000000E-09  3.242383E+00  1.000000E+00  1.834734E+19  1.305605E+04  1.000000E+00  2.682073E+03  2.652815E+00  2.944710E-04  2.915430E+05  2.344411E-04  0.000000E+00  4.985651E-04  9.545783E-02  7.186311E+08  6.133504E+07  9.504994E+04  7.280146E+00  6.250000E+01  5.033714E-12  1.239524E+22
  4.040100E-05  1.000000E-09  4.314630E+00  1.000000E+00  1.834734E+19  1.298456E+04  1.000000E+00  2.688197E+03  2.662294E+00  2.951990E-04  4.655147E+06  2.632743E-04  0.000000E+00  6.405943E-04  9.441528E-02  7.146961E+08  6.468169E+07  9.452947E+04  7.280146E+00  6.250000E+01  5.786386E-12  1.069881E+22
  4.050100E-05  1.000000E-09  5.382620E+00  1.000000E+00  1.834734E+19  1.291426E+04  1.000000E+00  2.694543E+03  2.671722E+00  2.959270E-04  1.703866E+07  2.764572E-04  9.897858E-04  7.064651E-04  9.339579E-02  7.108270E+08  6.626545E+07  9.401772E+04  7.280146E+00  6.250000E+01  7.016829E-12  1.039448E+22
  4.060100E-05  1.000000E-09  6.445297E+00  1.000000E+00  1.834734E+19  1.284590E+04  1.000000E+00  2.700992E+03  2.681098E+00  2.966551E-04  3.618713E+07  2.819116E-04  3.017334E-01  7.349668E-04  9.240957E-02  7.070640E+08  6.701736E+07  9.352001E+04  7.280146E+00  6.250000E+01  8.460251E-12  1.046288E+22
  4.070100E-05  1.000000E-09  7.501613E+00  1.000000E+00  1.834734E+19  1.278001E+04  1.000000E+00  2.707494E+03  2.690426E+00  2.973831E-04  6.033170E+07  2.843555E-04  5.930482E+00  7.488579E-04  9.146400E-02  7.034372E+08  6.744628E+07  9.304031E+04  7.280146E+00  6.250000E+01  9.942892E-12  1.056247E+22
  4.080100E-05  1.000000E-09  8.550527E+00  1.000000E+00  1.834734E+19  1.271700E+04  1.000000E+00  2.714029E+03  2.699707E+00  2.981111E-04  8.844111E+07  2.856399E-04  5.480391E+01  7.570173E-04  9.056441E-02  6.999694E+08  6.774751E+07  9.258164E+04  7.280146E+00  6.250000E+01  1.140065E-11  1.062346E+22
  4.090100E-05  1.000000E-09  9.591001E+00  1.000000E+00  1.834734E+19  1.265722E+04  1.000000E+00  2.720589E+03  2.708943E+00  2.988391E-04  1.199840E+08  2.864332E-04  3.094231E+02  7.626550E-04  8.971498E-02  6.966790E+08  6.799052E+07  9.214644E+04  7.280146E+00  6.250000E+01  1.281687E-11  1.064599E+22
